state,county,name,poverty,lower,upper,percent
21,119,Knott County,"5,113","4,206","6,020",33.7
21,121,Knox County,"10,824","9,146","12,502",34.9
21,123,Larue County,"2,486","1,965","3,007",18.0
21,125,Laurel County,"14,610","12,418","16,802",24.7
21,127,Lawrence County,"4,041","3,237","4,845",25.9
21,129,Lee County,"2,292","1,760","2,824",35.0
21,131,Leslie County,"3,514","2,866","4,162",33.0
21,133,Letcher County,"6,949","5,836","8,062",30.1
21,135,Lewis County,"4,707","4,022","5,392",34.4
21,137,Lincoln County,"6,650","5,798","7,502",27.6
21,139,Livingston County,"1,299",997,"1,601",14.1
21,141,Logan County,"4,486","3,660","5,312",16.9
21,143,Lyon County,"1,108",840,"1,376",15.4
21,145,McCracken County,"11,214","9,336","13,092",17.5
21,147,McCreary County,"7,525","6,371","8,679",47.0
21,149,McLean County,"1,580","1,239","1,921",16.9
21,151,Madison County,"15,947","13,762","18,132",19.7
21,153,Magoffin County,"3,850","3,004","4,696",30.2
21,155,Marion County,"4,065","3,345","4,785",21.8
21,157,Marshall County,"3,977","3,201","4,753",13.1
21,159,Martin County,"4,401","3,567","5,235",40.6
21,161,Mason County,"3,115","2,428","3,802",18.6
21,163,Meade County,"3,616","2,848","4,384",12.6
21,165,Menifee County,"1,668","1,290","2,046",27.1
21,167,Mercer County,"3,720","3,122","4,318",17.6
21,169,Metcalfe County,"2,484","1,984","2,984",25.2
21,171,Monroe County,"2,748","2,193","3,303",26.2
21,173,Montgomery County,"5,620","4,704","6,536",20.8
21,175,Morgan County,"3,489","2,811","4,167",30.4
21,177,Muhlenberg County,"6,368","5,192","7,544",21.6
21,179,Nelson County,"5,618","4,455","6,781",12.7
21,181,Nicholas County,"1,342","1,054","1,630",19.4
21,183,Ohio County,"4,633","3,792","5,474",19.7
21,185,Oldham County,"3,211","2,487","3,935",5.5
21,187,Owen County,"1,848","1,429","2,267",17.4
21,189,Owsley County,"1,984","1,611","2,357",45.1
21,191,Pendleton County,"2,229","1,751","2,707",15.6
21,193,Perry County,"7,401","6,005","8,797",27.5
21,195,Pike County,"16,796","14,476","19,116",27.4
21,197,Powell County,"3,247","2,580","3,914",26.7
21,199,Pulaski County,"16,338","14,385","18,291",26.0
21,201,Robertson County,492,386,598,23.0
21,203,Rockcastle County,"3,956","3,177","4,735",24.1
21,205,Rowan County,"4,953","3,849","6,057",23.4
21,207,Russell County,"4,608","3,807","5,409",26.3
21,209,Scott County,"5,406","4,328","6,484",10.9
21,211,Shelby County,"5,548","4,503","6,593",12.8
21,213,Simpson County,"2,610","2,050","3,170",15.0
21,215,Spencer County,"1,545","1,201","1,889",8.8
21,217,Taylor County,"6,333","5,449","7,217",26.7
21,219,Todd County,"2,368","1,847","2,889",19.3
21,221,Trigg County,"2,218","1,719","2,717",15.8
21,223,Trimble County,"1,408","1,110","1,706",16.2
21,225,Union County,"2,832","2,307","3,357",18.9
21,227,Warren County,"20,900","18,248","23,552",18.3
21,229,Washington County,"2,284","1,951","2,617",19.7
21,231,Wayne County,"5,252","4,116","6,388",26.2
21,233,Webster County,"2,220","1,802","2,638",17.3
21,235,Whitley County,"10,097","8,476","11,718",29.8
21,237,Wolfe County,"2,558","2,061","3,055",36.2
21,239,Woodford County,"2,812","2,240","3,384",11.2
22,000,Louisiana,"898,902","882,243","915,561",19.9
22,001,Acadia Parish,"13,527","11,335","15,719",22.0
22,003,Allen Parish,"4,832","3,929","5,735",22.5
22,005,Ascension Parish,"15,873","13,554","18,192",13.7
22,007,Assumption Parish,"4,067","3,154","4,980",17.8
22,009,Avoyelles Parish,"9,639","7,746","11,532",25.5
22,011,Beauregard Parish,"6,559","5,515","7,603",18.9
22,013,Bienville Parish,"3,704","3,087","4,321",27.4
22,015,Bossier Parish,"17,520","14,711","20,329",14.3
22,017,Caddo Parish,"59,514","53,501","65,527",24.1
22,019,Calcasieu Parish,"35,591","31,324","39,858",18.4
22,021,Caldwell Parish,"2,168","1,732","2,604",23.3
22,023,Cameron Parish,809,620,998,12.2
22,025,Catahoula Parish,"2,158","1,667","2,649",23.3
22,027,Claiborne Parish,"3,789","2,967","4,611",28.2
22,029,Concordia Parish,"5,855","4,933","6,777",30.9
22,031,De Soto Parish,"6,298","5,312","7,284",23.5
22,033,East Baton Rouge Parish,"80,273","71,984","88,562",18.4
22,035,East Carroll Parish,"2,751","2,157","3,345",43.0
22,037,East Feliciana Parish,"3,543","2,786","4,300",20.4
22,039,Evangeline Parish,"7,757","6,258","9,256",24.1
22,041,Franklin Parish,"5,718","4,844","6,592",29.0
22,043,Grant Parish,"4,417","3,704","5,130",22.8
22,045,Iberia Parish,"14,132","11,391","16,873",19.4
22,047,Iberville Parish,"5,867","4,547","7,187",19.9
22,049,Jackson Parish,"3,679","3,116","4,242",24.6
22,051,Jefferson Parish,"68,333","61,395","75,271",15.8
22,053,Jefferson Davis Parish,"6,700","5,649","7,751",21.7
22,055,Lafayette Parish,"34,809","29,726","39,892",15.1
22,057,Lafourche Parish,"16,903","14,778","19,028",17.6
22,059,La Salle Parish,"2,447","1,933","2,961",18.0
22,061,Lincoln Parish,"12,699","11,190","14,208",29.7
22,063,Livingston Parish,"16,499","13,537","19,461",12.3
22,065,Madison Parish,"4,250","3,401","5,099",41.4
22,067,Morehouse Parish,"7,608","6,511","8,705",29.4
22,069,Natchitoches Parish,"11,500","10,057","12,943",31.1
22,071,Orleans Parish,"103,855","96,823","110,887",27.9
22,073,Ouachita Parish,"35,619","31,283","39,955",23.6
22,075,Plaquemines Parish,"3,715","2,996","4,434",16.0
22,077,Pointe Coupee Parish,"4,072","3,196","4,948",18.3
22,079,Rapides Parish,"25,480","21,608","29,352",19.8
22,081,Red River Parish,"2,140","1,666","2,614",25.3
22,083,Richland Parish,"4,932","3,882","5,982",24.9
22,085,Sabine Parish,"5,022","4,330","5,714",21.2
22,087,St. Bernard Parish,"7,869","6,309","9,429",17.9
22,089,St. Charles Parish,"6,272","4,942","7,602",12.1
22,091,St. Helena Parish,"2,515","2,023","3,007",24.0
22,093,St. James Parish,"3,450","2,632","4,268",16.1
22,095,St. John the Baptist Parish,"8,995","7,527","10,463",20.8
22,097,St. Landry Parish,"24,857","22,316","27,398",30.1
22,099,St. Martin Parish,"9,460","7,469","11,451",18.0
22,101,St. Mary Parish,"11,395","9,627","13,163",21.8
22,103,St. Tammany Parish,"27,292","23,212","31,372",11.2
22,105,Tangipahoa Parish,"27,726","23,399","32,053",22.5
22,107,Tensas Parish,"1,538","1,228","1,848",32.0
22,109,Terrebonne Parish,"23,321","20,521","26,121",20.9
22,111,Union Parish,"4,835","4,006","5,664",22.0
22,113,Vermilion Parish,"10,775","8,748","12,802",18.3
22,115,Vernon Parish,"6,911","5,588","8,234",13.9
22,117,Washington Parish,"12,979","11,078","14,880",29.1
22,119,Webster Parish,"8,681","7,012","10,350",22.2
22,121,West Baton Rouge Parish,"5,012","4,327","5,697",20.5
22,123,West Carroll Parish,"2,492","1,945","3,039",22.5
22,125,West Feliciana Parish,"2,415","1,891","2,939",24.0
22,127,Winn Parish,"3,487","2,827","4,147",26.8
23,000,Maine,"181,737","175,900","187,574",14.0
23,001,Androscoggin County,"16,125","13,805","18,445",15.4
23,003,Aroostook County,"13,603","11,952","15,254",20.1
23,005,Cumberland County,"30,257","26,449","34,065",10.8
23,007,Franklin County,"4,592","3,651","5,533",15.8
23,009,Hancock County,"6,886","5,641","8,131",12.9
23,011,Kennebec County,"16,257","13,593","18,921",13.8
23,013,Knox County,"5,315","4,366","6,264",13.9
23,015,Lincoln County,"3,951","3,102","4,800",11.7
23,017,Oxford County,"9,083","7,708","10,458",16.1
23,019,Penobscot County,"26,330","23,409","29,251",18.0
23,021,Piscataquis County,"3,403","2,870","3,936",20.3
23,023,Sagadahoc County,"3,642","2,848","4,436",10.5
23,025,Somerset County,"8,681","7,139","10,223",17.3
23,027,Waldo County,"5,752","4,705","6,799",15.0
23,029,Washington County,"5,725","4,782","6,668",18.5
23,031,York County,"22,134","19,280","24,988",11.2
24,000,Maryland,"604,762","588,802","620,722",10.4
24,001,Allegany County,"12,063","10,329","13,797",18.5
24,003,Anne Arundel County,"36,632","30,378","42,886",6.7
24,005,Baltimore County,"78,935","70,079","87,791",9.8
24,009,Calvert County,"6,441","5,214","7,668",7.2
24,011,Caroline County,"5,108","4,161","6,055",16.0
24,013,Carroll County,"9,673","7,772","11,574",5.9
24,015,Cecil County,"10,751","8,744","12,758",10.6
24,017,Charles County,"11,000","8,704","13,296",7.2
24,019,Dorchester County,"5,608","4,453","6,763",17.5
24,021,Frederick County,"15,670","12,830","18,510",6.5
24,023,Garrett County,"3,610","2,722","4,498",12.4
24,025,Harford County,"19,664","16,798","22,530",8.0
24,027,Howard County,"18,818","15,591","22,045",6.1
24,029,Kent County,"2,544","1,929","3,159",13.8
24,031,Montgomery County,"73,213","64,378","82,048",7.2
24,033,Prince George's County,"91,060","80,893","101,227",10.3
24,035,Queen Anne's County,"3,620","2,718","4,522",7.5
24,037,St. Mary's County,"9,239","7,329","11,149",8.6
24,039,Somerset County,"5,197","3,972","6,422",25.5
24,041,Talbot County,"4,333","3,518","5,148",11.7
24,043,Washington County,"19,416","16,545","22,287",13.8
24,045,Wicomico County,"16,317","13,677","18,957",16.9
24,047,Worcester County,"6,067","4,851","7,283",11.9
24,510,Baltimore city,"139,782","128,770","150,794",23.3
25,000,Massachusetts,"760,211","743,843","776,579",11.7
25,001,Barnstable County,"18,801","15,272","22,330",8.9
25,003,Berkshire County,"16,037","13,403","18,671",13.0
25,005,Bristol County,"66,553","60,900","72,206",12.4
25,007,Dukes County,"1,544","1,199","1,889",9.0
25,009,Essex County,"80,526","73,169","87,883",10.7
25,011,Franklin County,"8,397","7,117","9,677",12.0
25,013,Hampden County,"80,178","73,479","86,877",17.7
25,015,Hampshire County,"20,809","18,436","23,182",15.0
25,017,Middlesex County,"134,684","126,083","143,285",8.9
25,019,Nantucket County,765,590,940,7.1
25,021,Norfolk County,"43,999","38,525","49,473",6.5
25,023,Plymouth County,"42,124","36,042","48,206",8.5
25,025,Suffolk County,"155,184","146,128","164,240",21.5
25,027,Worcester County,"90,611","82,565","98,657",11.5
26,000,Michigan,"1,567,465","1,544,878","1,590,052",16.2
26,001,Alcona County,"1,803","1,496","2,110",17.5
26,003,Alger County,"1,310","1,044","1,576",15.5
26,005,Allegan County,"12,851","10,888","14,814",11.4
26,007,Alpena County,"4,793","3,989","5,597",16.8
26,009,Antrim County,"2,996","2,455","3,537",13.0
26,011,Arenac County,"3,010","2,605","3,415",19.9
26,013,Baraga County,"1,208",942,"1,474",15.8
26,015,Barry County,"5,971","4,817","7,125",10.2
26,017,Bay County,"17,614","15,596","19,632",16.8
26,019,Benzie County,"2,043","1,634","2,452",11.8
26,021,Berrien County,"26,842","23,405","30,279",17.7
26,023,Branch County,"6,310","5,190","7,430",15.2
26,025,Calhoun County,"20,194","17,858","22,530",15.4
26,027,Cass County,"7,555","6,282","8,828",14.8
26,029,Charlevoix County,"3,241","2,669","3,813",12.6
26,031,Cheboygan County,"4,054","3,317","4,791",16.1
26,033,Chippewa County,"6,623","5,641","7,605",19.9
26,035,Clare County,"7,376","6,389","8,363",24.5
26,037,Clinton County,"7,616","6,666","8,566",10.0
26,039,Crawford County,"2,230","1,753","2,707",16.5
26,041,Delta County,"5,335","4,423","6,247",14.8
26,043,Dickinson County,"3,674","3,040","4,308",14.4
26,045,Eaton County,"10,493","8,884","12,102",9.8
26,047,Emmet County,"3,793","3,072","4,514",11.6
26,049,Genesee County,"87,632","81,726","93,538",21.5
26,051,Gladwin County,"4,646","3,858","5,434",18.5
26,053,Gogebic County,"2,961","2,379","3,543",20.9
26,055,Grand Traverse County,"8,546","6,887","10,205",9.7
26,057,Gratiot County,"6,709","5,660","7,758",18.5
26,059,Hillsdale County,"7,351","6,365","8,337",16.6
26,061,Houghton County,"6,280","5,270","7,290",18.7
26,063,Huron County,"4,469","3,741","5,197",14.1
26,065,Ingham County,"53,518","48,847","58,189",20.1
26,067,Ionia County,"8,889","7,533","10,245",15.2
26,069,Iosco County,"4,748","4,033","5,463",19.0
26,071,Iron County,"1,916","1,615","2,217",17.3
26,073,Isabella County,"18,099","16,710","19,488",28.3
26,075,Jackson County,"23,035","19,853","26,217",15.4
26,077,Kalamazoo County,"47,221","43,367","51,075",18.9
26,079,Kalkaska County,"2,998","2,497","3,499",17.4
26,081,Kent County,"94,696","88,572","100,820",15.3
26,083,Keweenaw County,281,220,342,12.7
26,085,Lake County,"3,194","2,730","3,658",29.2
26,087,Lapeer County,"9,590","8,071","11,109",11.1
26,089,Leelanau County,"1,922","1,541","2,303",8.9
26,091,Lenawee County,"13,651","11,919","15,383",14.5
26,093,Livingston County,"11,312","9,275","13,349",6.1
26,095,Luce County,"1,081",859,"1,303",20.6
26,097,Mackinac County,"1,682","1,379","1,985",15.4
26,099,Macomb County,"104,347","97,083","111,611",12.3
26,101,Manistee County,"3,822","3,118","4,526",16.6
26,103,Marquette County,"9,701","8,464","10,938",15.4
26,105,Mason County,"4,637","3,843","5,431",16.3
26,107,Mecosta County,"9,146","7,839","10,453",23.0
26,109,Menominee County,"3,383","2,789","3,977",14.5
26,111,Midland County,"9,740","8,240","11,240",11.9
26,113,Missaukee County,"2,389","1,986","2,792",16.1
26,115,Monroe County,"15,436","12,931","17,941",10.4
26,117,Montcalm County,"12,197","10,659","13,735",20.4
26,119,Montmorency County,"1,433","1,088","1,778",15.7
26,121,Muskegon County,"33,197","29,951","36,443",20.0
26,123,Newaygo County,"9,922","8,876","10,968",21.0
26,125,Oakland County,"122,452","114,573","130,331",10.0
26,127,Oceana County,"5,206","4,455","5,957",20.1
26,129,Ogemaw County,"4,438","3,822","5,054",21.4
26,131,Ontonagon County,"1,084",877,"1,291",17.8
26,133,Osceola County,"4,643","4,015","5,271",20.4
26,135,Oscoda County,"1,703","1,351","2,055",20.5
26,137,Otsego County,"3,142","2,560","3,724",13.2
26,139,Ottawa County,"24,462","21,130","27,794",9.1
26,141,Presque Isle County,"2,071","1,751","2,391",16.1
26,143,Roscommon County,"4,882","4,112","5,652",20.7
26,145,Saginaw County,"32,739","28,943","36,535",17.4
26,147,St. Clair County,"21,850","19,349","24,351",13.8
26,149,St. Joseph County,"11,088","9,765","12,411",18.5
26,151,Sanilac County,"6,028","5,015","7,041",14.7
26,153,Schoolcraft County,"1,410","1,153","1,667",17.6
26,155,Shiawassee County,"10,349","8,936","11,762",15.3
26,157,Tuscola County,"8,304","7,020","9,588",15.6
26,159,Van Buren County,"12,261","10,309","14,213",16.5
26,161,Washtenaw County,"48,651","44,501","52,801",14.3
26,163,Wayne County,"419,820","405,204","434,436",24.1
26,165,Wexford County,"6,171","5,211","7,131",19.0
27,000,Minnesota,"607,870","594,503","621,237",11.4
27,001,Aitkin County,"2,306","1,908","2,704",14.9
27,003,Anoka County,"25,800","22,650","28,950",7.6
27,005,Becker County,"4,793","4,140","5,446",14.6
27,007,Beltrami County,"8,056","6,917","9,195",18.5
27,009,Benton County,"5,272","4,622","5,922",13.6
27,011,Big Stone County,640,507,773,12.8
27,013,Blue Earth County,"11,095","10,051","12,139",17.9
27,015,Brown County,"2,153","1,701","2,605",8.9
27,017,Carlton County,"4,086","3,434","4,738",12.1
27,019,Carver County,"4,613","3,665","5,561",4.8
27,021,Cass County,"4,434","3,773","5,095",15.7
27,023,Chippewa County,"1,371","1,115","1,627",11.5
27,025,Chisago County,"3,251","2,484","4,018",6.2
27,027,Clay County,"7,704","6,367","9,041",13.3
27,029,Clearwater County,"1,540","1,289","1,791",17.8
27,031,Cook County,537,418,656,10.4
27,033,Cottonwood County,"1,473","1,198","1,748",12.9
27,035,Crow Wing County,"6,815","5,572","8,058",10.9
27,037,Dakota County,"29,892","26,347","33,437",7.3
27,039,Dodge County,"1,531","1,234","1,828",7.6
27,041,Douglas County,"3,474","2,824","4,124",9.6
27,043,Faribault County,"1,866","1,568","2,164",13.5
27,045,Fillmore County,"2,360","1,925","2,795",11.6
27,047,Freeborn County,"3,774","3,092","4,456",12.5
27,049,Goodhue County,"4,377","3,691","5,063",9.6
27,051,Grant County,615,476,754,10.5
27,053,Hennepin County,"154,785","146,207","163,363",13.0
27,055,Houston County,"1,560","1,250","1,870",8.4
27,057,Hubbard County,"2,491","2,024","2,958",12.2
27,059,Isanti County,"2,971","2,320","3,622",7.8
27,061,Itasca County,"6,545","5,514","7,576",14.7
27,063,Jackson County,992,798,"1,186",9.8
27,065,Kanabec County,"2,166","1,828","2,504",13.8
27,067,Kandiyohi County,"4,783","3,899","5,667",11.5
27,069,Kittson County,427,332,522,9.9
27,071,Koochiching County,"1,933","1,545","2,321",15.3
27,073,Lac qui Parle County,700,563,837,10.4
27,075,Lake County,"1,098",890,"1,306",10.5
27,077,Lake of the Woods County,412,309,515,10.7
27,079,Le Sueur County,"2,434","1,982","2,886",8.9
27,081,Lincoln County,577,462,692,10.2
27,083,Lyon County,"2,839","2,294","3,384",11.5
27,085,McLeod County,"2,797","2,214","3,380",7.9
27,087,Mahnomen County,"1,063",874,"1,252",19.6
27,089,Marshall County,891,726,"1,056",9.6
27,091,Martin County,"2,434","1,940","2,928",12.2
27,093,Meeker County,"2,268","1,857","2,679",10.0
27,095,Mille Lacs County,"3,035","2,489","3,581",12.0
27,097,Morrison County,"3,839","3,168","4,510",11.8
27,099,Mower County,"4,700","3,815","5,585",12.1
27,101,Murray County,796,634,958,9.6
27,103,Nicollet County,"3,134","2,555","3,713",10.2
27,105,Nobles County,"2,769","2,232","3,306",13.0
27,107,Norman County,868,705,"1,031",13.4
27,109,Olmsted County,"14,462","12,700","16,224",9.8
27,111,Otter Tail County,"6,363","5,321","7,405",11.2
27,113,Pennington County,"1,274",994,"1,554",9.3
27,115,Pine County,"4,762","4,163","5,361",17.5
27,117,Pipestone County,"1,110",885,"1,335",12.2
27,119,Polk County,"3,875","3,224","4,526",12.7
27,121,Pope County,"1,129",910,"1,348",10.4
27,123,Ramsey County,"85,264","79,025","91,503",16.5
27,125,Red Lake County,368,284,452,9.2
27,127,Redwood County,"1,886","1,605","2,167",12.4
27,129,Renville County,"1,661","1,359","1,963",11.3
27,131,Rice County,"7,510","6,468","8,552",13.0
27,133,Rock County,890,707,"1,073",9.6
27,135,Roseau County,"1,418","1,145","1,691",9.2
27,137,St. Louis County,"32,867","30,157","35,577",17.0
27,139,Scott County,"7,590","6,296","8,884",5.5
27,141,Sherburne County,"6,395","5,183","7,607",7.2
27,143,Sibley County,"1,353","1,075","1,631",9.2
27,145,Stearns County,"19,537","17,572","21,502",13.4
27,147,Steele County,"3,931","3,312","4,550",10.9
27,149,Stevens County,"1,258","1,051","1,465",14.2
27,151,Swift County,"1,005",803,"1,207",10.8
27,153,Todd County,"4,250","3,773","4,727",17.8
27,155,Traverse County,400,308,492,12.2
27,157,Wabasha County,"1,549","1,195","1,903",7.3
27,159,Wadena County,"2,107","1,719","2,495",15.8
27,161,Waseca County,"1,793","1,434","2,152",10.1
27,163,Washington County,"14,735","12,675","16,795",6.0
27,165,Watonwan County,"1,135",872,"1,398",10.4
27,167,Wilkin County,653,517,789,10.3
27,169,Winona County,"7,400","6,467","8,333",15.8
27,171,Wright County,"7,700","6,351","9,049",6.0
27,173,Yellow Medicine County,"1,105",912,"1,298",11.2
28,000,Mississippi,"634,960","621,876","648,044",21.9
28,001,Adams County,"9,586","8,148","11,024",32.9
28,003,Alcorn County,"7,966","6,585","9,347",21.8
28,005,Amite County,"2,891","2,326","3,456",23.2
28,007,Attala County,"4,449","3,582","5,316",23.6
28,009,Benton County,"2,102","1,635","2,569",25.6
28,011,Bolivar County,"10,882","9,423","12,341",34.0
28,013,Calhoun County,"3,633","2,997","4,269",25.0
28,015,Carroll County,"1,763","1,360","2,166",17.9
28,017,Chickasaw County,"4,151","3,320","4,982",24.7
28,019,Choctaw County,"1,979","1,556","2,402",24.2
28,021,Claiborne County,"3,430","2,786","4,074",42.6
28,023,Clarke County,"3,634","2,900","4,368",22.4
28,025,Clay County,"5,649","4,625","6,673",28.4
28,027,Coahoma County,"8,498","7,121","9,875",35.0
28,029,Copiah County,"7,317","6,038","8,596",26.0
28,031,Covington County,"5,064","4,230","5,898",26.5
28,033,DeSoto County,"17,112","14,223","20,001",10.1
28,035,Forrest County,"19,236","16,975","21,497",26.4
28,037,Franklin County,"1,590","1,221","1,959",20.5
28,039,George County,"3,867","3,050","4,684",17.0
28,041,Greene County,"2,636","2,052","3,220",23.6
28,043,Grenada County,"5,287","4,391","6,183",24.8
28,045,Hancock County,"8,993","7,343","10,643",19.8
28,047,Harrison County,"36,288","31,179","41,397",18.8
28,049,Hinds County,"55,541","49,698","61,384",23.6
28,051,Holmes County,"7,717","6,695","8,739",44.0
28,053,Humphreys County,"3,480","2,804","4,156",40.3
28,055,Issaquena County,431,332,530,39.5
28,057,Itawamba County,"3,880","3,073","4,687",17.2
28,059,Jackson County,"21,723","18,366","25,080",15.6
28,061,Jasper County,"3,751","2,992","4,510",22.7
28,063,Jefferson County,"2,764","2,265","3,263",38.5
28,065,Jefferson Davis County,"3,488","2,801","4,175",29.8
28,067,Jones County,"16,272","14,071","18,473",24.4
28,069,Kemper County,"2,615","2,054","3,176",28.2
28,071,Lafayette County,"12,011","10,565","13,457",25.9
28,073,Lamar County,"8,479","6,848","10,110",14.2
28,075,Lauderdale County,"16,466","14,039","18,893",21.7
28,077,Lawrence County,"2,778","2,246","3,310",22.3
28,079,Leake County,"5,751","4,802","6,700",27.1
28,081,Lee County,"16,289","14,332","18,246",19.4
28,083,Leflore County,"11,794","10,244","13,344",40.1
28,085,Lincoln County,"7,392","6,106","8,678",21.6
28,087,Lowndes County,"13,781","11,616","15,946",23.6
28,089,Madison County,"13,115","11,136","15,094",13.1
28,091,Marion County,"7,611","6,652","8,570",30.4
28,093,Marshall County,"7,377","5,676","9,078",21.5
28,095,Monroe County,"7,122","5,782","8,462",20.1
28,097,Montgomery County,"2,536","2,018","3,054",24.7
28,099,Neshoba County,"6,010","4,773","7,247",20.7
28,101,Newton County,"4,736","3,858","5,614",22.3
28,103,Noxubee County,"3,420","2,707","4,133",31.3
28,105,Oktibbeha County,"13,295","11,369","15,221",29.9
28,107,Panola County,"8,863","7,139","10,587",25.9
28,109,Pearl River County,"10,425","8,336","12,514",19.3
28,111,Perry County,"2,738","2,174","3,302",22.6
28,113,Pike County,"11,942","10,507","13,377",30.5
28,115,Pontotoc County,"5,429","4,490","6,368",17.7
28,117,Prentiss County,"5,463","4,427","6,499",22.3
28,119,Quitman County,"2,712","2,109","3,315",36.2
28,121,Rankin County,"15,792","12,942","18,642",11.1
28,123,Scott County,"7,580","6,493","8,667",26.9
28,125,Sharkey County,"1,710","1,338","2,082",37.4
28,127,Simpson County,"6,967","5,732","8,202",25.9
28,129,Smith County,"3,345","2,725","3,965",20.8
28,131,Stone County,"3,210","2,503","3,917",19.5
28,133,Sunflower County,"8,102","6,454","9,750",34.8
28,135,Tallahatchie County,"4,596","3,656","5,536",37.4
28,137,Tate County,"5,000","4,079","5,921",18.5
28,139,Tippah County,"4,143","3,286","5,000",19.1
28,141,Tishomingo County,"3,385","2,697","4,073",17.7
28,143,Tunica County,"2,924","2,259","3,589",27.9
28,145,Union County,"4,412","3,502","5,322",15.9
28,147,Walthall County,"3,885","3,085","4,685",26.4
28,149,Warren County,"10,290","8,403","12,177",21.7
28,151,Washington County,"16,872","14,503","19,241",35.1
28,153,Wayne County,"5,032","4,050","6,014",24.7
28,155,Webster County,"2,191","1,768","2,614",22.1
28,157,Wilkinson County,"2,641","2,053","3,229",32.5
28,159,Winston County,"4,740","3,856","5,624",26.3
28,161,Yalobusha County,"2,832","2,239","3,425",23.4
28,163,Yazoo County,"8,112","6,596","9,628",34.6
29,000,Missouri,"908,394","890,929","925,859",15.5
29,001,Adair County,"6,109","5,346","6,872",26.9
29,003,Andrew County,"1,834","1,498","2,170",10.7
29,005,Atchison County,645,501,789,12.2
29,007,Audrain County,"4,084","3,230","4,938",17.2
29,009,Barry County,"7,101","5,801","8,401",20.2
29,011,Barton County,"2,280","1,861","2,699",19.1
29,013,Bates County,"2,976","2,463","3,489",18.4
29,015,Benton County,"3,614","2,942","4,286",19.5
29,017,Bollinger County,"2,466","1,999","2,933",20.1
29,019,Boone County,"31,804","29,280","34,328",19.5
29,021,Buchanan County,"15,129","12,902","17,356",17.8
29,023,Butler County,"8,960","7,324","10,596",21.3
29,025,Caldwell County,"1,423","1,169","1,677",16.2
29,027,Callaway County,"5,779","4,763","6,795",14.2
29,029,Camden County,"7,600","6,519","8,681",17.5
29,031,Cape Girardeau County,"12,603","10,964","14,242",17.0
29,033,Carroll County,"1,472","1,160","1,784",16.5
29,035,Carter County,"1,492","1,158","1,826",24.0
29,037,Cass County,"10,455","8,671","12,239",10.5
29,039,Cedar County,"2,946","2,323","3,569",21.4
29,041,Chariton County,894,669,"1,119",12.0
29,043,Christian County,"9,217","7,545","10,889",11.3
29,045,Clark County,"1,067",831,"1,303",15.7
29,047,Clay County,"21,041","17,994","24,088",9.1
29,049,Clinton County,"2,453","1,980","2,926",12.4
29,051,Cole County,"9,521","8,182","10,860",13.3
29,053,Cooper County,"2,230","1,761","2,699",14.0
29,055,Crawford County,"5,018","4,093","5,943",20.7
29,057,Dade County,"1,387","1,110","1,664",18.5
29,059,Dallas County,"3,502","2,843","4,161",21.7
29,061,Daviess County,"1,363","1,076","1,650",16.8
29,063,DeKalb County,"1,697","1,324","2,070",18.6
29,065,Dent County,"3,322","2,637","4,007",21.6
29,067,Douglas County,"3,078","2,422","3,734",23.0
29,069,Dunklin County,"9,098","7,851","10,345",29.8
29,071,Franklin County,"11,919","10,056","13,782",11.8
29,073,Gasconade County,"1,961","1,557","2,365",13.5
29,075,Gentry County,"1,030",816,"1,244",15.4
29,077,Greene County,"56,481","52,370","60,592",20.6
29,079,Grundy County,"1,890","1,515","2,265",19.2
29,081,Harrison County,"1,609","1,327","1,891",19.0
29,083,Henry County,"3,980","3,336","4,624",18.3
29,085,Hickory County,"2,014","1,565","2,463",22.1
29,087,Holt County,636,500,772,14.4
29,089,Howard County,"1,479","1,167","1,791",15.6
29,091,Howell County,"8,706","7,259","10,153",22.1
29,093,Iron County,"2,201","1,755","2,647",22.1
29,095,Jackson County,"111,130","103,121","119,139",16.5
29,097,Jasper County,"22,445","19,697","25,193",19.6
29,099,Jefferson County,"23,387","20,078","26,696",10.6
29,101,Johnson County,"7,338","6,017","8,659",14.6
29,103,Knox County,757,589,925,19.4
29,105,Laclede County,"6,412","5,165","7,659",18.4
29,107,Lafayette County,"4,278","3,526","5,030",13.4
29,109,Lawrence County,"6,938","5,723","8,153",18.6
29,111,Lewis County,"1,341","1,029","1,653",14.3
29,113,Lincoln County,"8,376","7,326","9,426",15.7
29,115,Linn County,"2,419","1,996","2,842",20.0
29,117,Livingston County,"2,232","1,754","2,710",16.6
29,119,McDonald County,"4,992","4,062","5,922",22.2
29,121,Macon County,"2,569","2,069","3,069",17.0
29,123,Madison County,"2,473","1,957","2,989",20.4
29,125,Maries County,"1,428","1,125","1,731",16.1
29,127,Marion County,"4,965","4,154","5,776",18.0
29,129,Mercer County,549,428,670,15.0
29,131,Miller County,"4,303","3,375","5,231",17.4
29,133,Mississippi County,"3,951","3,248","4,654",32.2
29,135,Moniteau County,"2,008","1,594","2,422",13.9
29,137,Monroe County,"1,353","1,079","1,627",15.8
29,139,Montgomery County,"1,830","1,434","2,226",16.1
29,141,Morgan County,"4,112","3,310","4,914",20.7
29,143,New Madrid County,"4,160","3,349","4,971",23.3
29,145,Newton County,"8,198","6,654","9,742",14.3
29,147,Nodaway County,"3,949","3,395","4,503",20.2
29,149,Oregon County,"2,560","2,004","3,116",23.9
